evento,lat,lon,dia,hora
ATROPELLADO,19.389383,-99.156618,sábado,7
ATROPELLADO,19.334068,-99.0333,sábado,8
ATROPELLADO,19.427466,-99.110436,sábado,13
ATROPELLADO,19.353391,-99.08186,sábado,14
CHOQUE,19.420341,-99.13153,sábado,3
CHOQUE,19.378591,-99.105007,sábado,11
CHOQUE,19.379698,-99.150051,sábado,14
CHOQUE,19.286729,-99.013847,sábado,15
CHOQUE,19.285468,-99.013474,sábado,16
CHOQUE,19.310608,-99.037558,sábado,17
CHOQUE,19.437479,-99.123782,sábado,18
CHOQUE,19.407456,-99.174458,sábado,19
DERRAPADO,19.462882,-99.1327886,sábado,8
DERRAPADO,19.426635,-99.167532,sábado,9
DERRAPADO,19.343763,-99.24151,sábado,19
VOLCADURA,19.43545,-99.212199,sábado,6
ATROPELLADO,19.430084,-99.16022,domingo,4
ATROPELLADO,19.422317,-99.143163,domingo,6
ATROPELLADO,19.437865,-99.114403,domingo,7
ATROPELLADO,19.431274,-99.147969,domingo,7
ATROPELLADO,19.482428,-99.186088,domingo,19
CAIDA DE CICLISTA,19.432225,-99.164194,domingo,15
CHOQUE,19.300512,-99.15975,domingo,5
CHOQUE,19.309111,-99.154074,domingo,8
CHOQUE,19.491044,-99.139912,domingo,14
CHOQUE,19.435662,-99.193906,domingo,15
CHOQUE,19.292091,-99.030542,domingo,16
CHOQUE,19.454817,-99.067987,domingo,16
CHOQUE,19.40061952,-99.061952,domingo,16
CHOQUE,19.444931,-99.093599,domingo,16
CHOQUE,19.305977,-99.206999,domingo,16
CHOQUE,19.295448,-99.076056,domingo,19
CHOQUE,19.293018,-99.106156,domingo,20
CHOQUE,19.325159,-99.18858,domingo,20
CHOQUE,19.378806,-99.258035,domingo,21
DERRAPADO,19.456719,-99.09182,domingo,1
DERRAPADO,19.418948,-99.107588,domingo,16
DERRAPADO,19.386016,-99.03689,domingo,17
DERRAPADO,19.361644,-99.225776,domingo,18
VOLCADURA,19.391673,-99.048038,domingo,5
VOLCADURA,19.366424,-99.00687,domingo,18
ATROPELLADO,19.350066,-99.017743,lunes,0
ATROPELLADO,19.43983,-99.183674,lunes,6
ATROPELLADO,19.393767,-99.057911,lunes,12
ATROPELLADO,19.364639,-99.188888,lunes,13
CAIDA DE PASAJERO,19.312038,-99.170549,lunes,6
CHOQUE,19.310276,-98.965618,lunes,7
CHOQUE,19.4774,-99.122691,lunes,8
CHOQUE,19.502861,-99.131307,lunes,11
CHOQUE,19.375961,-99.102185,lunes,13
CHOQUE,19.274212,-99.120053,lunes,14
CHOQUE,19.441735,-99.160521,lunes,16
CHOQUE,19.305252,-99.087227,lunes,18
CHOQUE,19.293808,-99.013094,lunes,19
CHOQUE,19.430692,-99.155651,lunes,20
CHOQUE,19.385091,-99.189072,lunes,21
DERRAPADO,19.427853,-99.111103,lunes,5
DERRAPADO,19.344854,-99.165063,lunes,6
DERRAPADO,19.531468,-99.145446,lunes,10
DERRAPADO,19.315782,-99.214934,lunes,10
DERRAPADO,19.484338,-99.106134,lunes,17
DERRAPADO,19.415355,-99.146544,lunes,20
ATROPELLADO,19.356201,-99.005565,martes,11
ATROPELLADO,19.416466,-99.18089,martes,11
ATROPELLADO,19.431185,-99.128143,martes,13
ATROPELLADO,19.374732,-99.089798,martes,14
ATROPELLADO,19.453017,-99.190111,martes,17
CHOQUE,19.257491,-99.024477,martes,2
CHOQUE,19.461723,-99.144584,martes,8
CHOQUE,19.370955,-99.261067,martes,12
CHOQUE,19.385918,-99.187593,martes,13
CHOQUE,19.366485,-99.071603,martes,14
CHOQUE,19.486885,-99.123128,martes,14
DERRAPADO,19.35663,-99.30412,martes,12
DERRAPADO,19.470253,-99.101806,martes,14
ATROPELLADO,19.399692,-99.170453,miércoles,10
ATROPELLADO,19.441,-99.089036,miércoles,13
ATROPELLADO,19.374144,-99.159552,miércoles,18
ATROPELLADO,19.466753,-99.17709,miércoles,21
CHOQUE,19.192018,-99.023772,miércoles,1
CHOQUE,19.434397,-99.141859,miércoles,10
CHOQUE,19.42523,-99.162169,miércoles,10
CHOQUE,19.435812,-99.149733,miércoles,11
CHOQUE,19.33158,-99.168804,miércoles,16
CHOQUE,19.42073,-99.0599,miércoles,21
DERRAPADO,19.42155,-99.098524,miércoles,1
DERRAPADO,19.337972,-99.108989,miércoles,1
ATROPELLADO,19.43963,-99.146336,jueves,5
ATROPELLADO,19.415895,-99.229106,jueves,8
ATROPELLADO,19.441493,-99.080063,jueves,16
ATROPELLADO,19.43801,-99.193485,jueves,18
CHOQUE,19.387879,-99.1007,jueves,1
CHOQUE,19.429906,-99.196884,jueves,14
CHOQUE,19.499393,-99.095374,jueves,14
CHOQUE,19.374092,-99.187992,jueves,17
CHOQUE,19.465661,-99.173285,jueves,18
CHOQUE,19.282584,-99.122597,jueves,18
CHOQUE,19.418629,-99.107562,jueves,19
CHOQUE,19.437685,-99.188744,jueves,20
CHOQUE,19.414809,-99.170712,jueves,22
CHOQUE,19.442531,-99.122899,jueves,23
CHOQUE,19.461493,-99.127599,jueves,23
DERRAPADO,19.419724,-99.111851,jueves,7
DERRAPADO,19.436432,-99.169845,jueves,10
DERRAPADO,19.437605,-99.110478,jueves,11
DERRAPADO,19.429647,-99.205216,jueves,14
VOLCADURA,19.356589,-99.023193,jueves,14
ATROPELLADO,19.509264,-99.159373,viernes,0
ATROPELLADO,19.438149,-99.156398,viernes,8
ATROPELLADO,19.433242,-99.15427,viernes,9
ATROPELLADO,19.460208,-99.137717,viernes,13
ATROPELLADO,19.293941,-99.157272,viernes,15
ATROPELLADO,19.454898,-99.201328,viernes,17
ATROPELLADO,19.45662,-99.137873,viernes,18
ATROPELLADO,19.370055,-99.290906,viernes,19
ATROPELLADO,19.404058,-99.18772,viernes,22
CHOQUE,19.377876,-99.071559,viernes,9
CHOQUE,19.364412,-99.082973,viernes,9
CHOQUE,19.328185,-99.139362,viernes,14
CHOQUE,19.409166,-99.076825,viernes,16
CHOQUE,19.45229,-99.218219,viernes,18
DERRAPADO,19.39582,-99.156033,viernes,20
ATROPELLADO,19.254643,-99.014942,sábado,4
ATROPELLADO,19.332858,-99.162825,sábado,9
ATROPELLADO,19.344537,-99.137152,sábado,17
ATROPELLADO,19.439896,-99.081719,sábado,19
ATROPELLADO,19.374462,-99.084858,sábado,22
ATROPELLADO,19.302232,-99.194243,sábado,22
ATROPELLADO,19.335138,-99.17041,sábado,23
CHOQUE,19.36611,-99.07936,sábado,0
CHOQUE,19.479356,-99.217402,sábado,4
CHOQUE,19.322025,-99.073017,sábado,7
CHOQUE,19.363429,-99.004595,sábado,12
CHOQUE,19.372207,-99.187607,sábado,16
CHOQUE,19.439717,-99.116107,sábado,17
CHOQUE,19.52068,-99.16143,sábado,21
CHOQUE,19.442484,-99.098103,sábado,22
DERRAPADO,19.493236,-99.099348,sábado,10
DERRAPADO,19.433169,-99.154128,sábado,16
DERRAPADO,19.433359,-99.154456,sábado,17
DERRAPADO,19.3615,-99.083984,sábado,19
ATROPELLADO,19.279626,-99.123314,domingo,15
ATROPELLADO,19.316741,-99.106973,domingo,20
CAIDA DE CICLISTA,19.393036,-99.161157,domingo,11
CHOQUE,19.446056,-99.161636,domingo,9
CHOQUE,19.448622,-99.099046,domingo,15
CHOQUE,19.429925,-99.196936,domingo,16
CHOQUE,19.288649,-99.128735,domingo,16
CHOQUE,19.373994,-99.119527,domingo,21
DERRAPADO,19.420851,-99.114756,domingo,0
DERRAPADO,19.338664,-99.26223,domingo,12
DERRAPADO,19.4795,-99.148099,domingo,20
ATROPELLADO,19.395936,-99.157553,lunes,0
ATROPELLADO,19.520771,-99.132283,lunes,17
ATROPELLADO,19.416738,-99.140866,lunes,20
CAIDA DE PASAJERO,19.443272,-99.130794,lunes,7
CHOQUE,19.364848,-99.004539,lunes,6
CHOQUE,19.435347,-99.18265,lunes,13
CHOQUE,19.294286,-98.99828,lunes,17
CHOQUE,19.317075,-99.07195,lunes,17
CHOQUE,19.28574,-99.01235,lunes,19
CHOQUE,19.401304,-99.162098,lunes,19
CHOQUE,19.384561,-99.165484,lunes,19
CHOQUE,19.40187,-99.140322,lunes,22
DERRAPADO,19.364078,-99.087995,lunes,7
DERRAPADO,19.399912,-99.098784,lunes,8
DERRAPADO,19.391442,-99.239073,lunes,14
VOLCADURA,19.380055,-99.087109,lunes,14
ATROPELLADO,19.310807,-99.22392,martes,8
ATROPELLADO,19.430954,-99.156582,martes,11
ATROPELLADO,19.353141,-99.000531,martes,16
ATROPELLADO,19.351565,-99.186064,martes,19
CHOQUE,19.382861,-99.139535,martes,6
CHOQUE,19.443958,-99.178648,martes,12
CHOQUE,19.360095,-99.084582,martes,15
CHOQUE,19.446311,-99.153157,martes,16
CHOQUE,19.332556,-99.10816,martes,19
DERRAPADO,19.337502,-99.122728,martes,11
DERRAPADO,19.448693,-99.07554,martes,18
DERRAPADO,19.38322,-99.065041,martes,22
VOLCADURA,19.436095,-99.08685,martes,4
ATROPELLADO,19.430856,-99.21118,miércoles,9
ATROPELLADO,19.315298,-99.124508,miércoles,16
ATROPELLADO,19.297517,-99.125488,miércoles,16
ATROPELLADO,19.367459,-99.116378,miércoles,21
CHOQUE,19.399498,-99.170387,miércoles,11
CHOQUE,19.383439,-99.160524,miércoles,11
CHOQUE,19.438387,-99.203893,miércoles,11
CHOQUE,19.285791,-99.031689,miércoles,12
CHOQUE,19.360391,-98.993438,miércoles,12
CHOQUE,19.337758,-99.038175,miércoles,16
CHOQUE,19.310514,-99.069679,miércoles,17
CHOQUE,19.255486,-99.105092,miércoles,18
CHOQUE,19.359974,-99.143118,miércoles,19
CHOQUE,19.438009,-99.116124,miércoles,19
DERRAPADO,19.481167,-99.174723,miércoles,0
DERRAPADO,19.430348,-99.179871,miércoles,9
DERRAPADO,19.310266,-99.232109,miércoles,15
ATROPELLADO,19.42743,-99.171204,jueves,8
ATROPELLADO,19.364197,-99.104448,jueves,9
ATROPELLADO,19.348123,-99.066864,jueves,9
ATROPELLADO,19.275809,-99.00641,jueves,14
CHOQUE,19.482219,-99.197464,jueves,5
CHOQUE,19.370172,-99.111877,jueves,7
CHOQUE,19.452611,-99.151141,jueves,11
CHOQUE,19.448239,-99.121261,jueves,18
CHOQUE,19.421139,-99.116737,jueves,20
DERRAPADO,19.335758,-99.078135,jueves,3
DERRAPADO,19.426901,-99.142965,jueves,17
DERRAPADO,19.46787,-99.189873,jueves,18
DERRAPADO,19.490464,-99.123777,jueves,21
DERRAPADO,19.386104,-99.060241,jueves,22
DERRAPADO,19.307937,-99.216531,jueves,23
ATROPELLADO,19.346641,-99.225587,viernes,9
ATROPELLADO,19.366564,-99.040223,viernes,14
ATROPELLADO,19.350656,-99.07386,viernes,19
ATROPELLADO,19.405113,-99.156425,viernes,20
ATROPELLADO,19.363374,-99.146215,viernes,21
ATROPELLADO,19.456418,-99.144789,viernes,22
CAIDA DE PASAJERO,19.266564,-98.999251,viernes,15
CHOQUE,19.408157,-99.090319,viernes,4
CHOQUE,19.465565,-99.142493,viernes,7
CHOQUE,19.417326,-99.126581,viernes,10
CHOQUE,19.355267,-99.008318,viernes,12
CHOQUE,19.383532,-99.020408,viernes,13
CHOQUE,19.466998,-99.121269,viernes,15
CHOQUE,19.34473,-99.025401,viernes,17
CHOQUE,19.50281,-99.131106,viernes,19
CHOQUE,19.315715,-99.047076,viernes,23
DERRAPADO,19.366104,-99.028982,viernes,17
DERRAPADO,19.338735,-99.192021,viernes,19
VOLCADURA,19.409437,-99.097965,viernes,2
VOLCADURA,19.427819,-99.174712,viernes,22
ATROPELLADO,19.37854,-99.104552,sábado,13
ATROPELLADO,19.429977,-99.138887,sábado,15
ATROPELLADO,19.310909,-99.110913,sábado,21
CHOQUE,19.492753,-99.187333,sábado,9
CHOQUE,19.266002,-99.228067,sábado,9
CHOQUE,19.427507,-99.165699,sábado,9
CHOQUE,19.480226,-99.198787,sábado,10
CHOQUE,19.357712,-99.121929,sábado,14
CHOQUE,19.381138,-99.128986,sábado,15
CHOQUE,19.485242,-99.208643,sábado,20
CHOQUE,19.266093,-99.115391,sábado,22
CHOQUE,19.384056,-99.075862,sábado,23
DERRAPADO,19.477146,-99.176253,sábado,4
DERRAPADO,19.431717,-99.089986,sábado,11
DERRAPADO,19.200128,-99.01109,sábado,14
DERRAPADO,19.395923,-99.211414,sábado,20
ATROPELLADO,19.492,-99.152801,domingo,8
ATROPELLADO,19.439225,-99.170387,domingo,10
ATROPELLADO,19.377291,-99.163375,domingo,11
ATROPELLADO,19.211001,-99.091535,domingo,13
CHOQUE,19.368455,-99.166173,domingo,12
CHOQUE,19.427062,-99.149008,domingo,12
CHOQUE,19.344646,-99.136176,domingo,14
CHOQUE,19.430805,-99.132372,domingo,14
CHOQUE,19.4379,-99.153614,domingo,14
DERRAPADO,19.265969,-99.227978,domingo,15
VOLCADURA,19.167245,-99.072187,domingo,10
ATROPELLADO,19.417613,-99.129896,lunes,6
ATROPELLADO,19.302041,-99.160787,lunes,13
ATROPELLADO,19.433947,-99.153423,lunes,19
CAIDA DE CICLISTA,19.4361,-99.1855,lunes,8
CAIDA DE PASAJERO,19.292479,-99.159257,lunes,16
CHOQUE,19.338844,-99.1131194,lunes,6
CHOQUE,19.372928,-99.236796,lunes,7
CHOQUE,19.42793,-99.070945,lunes,8
CHOQUE,19.401425,-99.202559,lunes,15
DERRAPADO,19.302579,-99.064484,lunes,9
DERRAPADO,19.454199,-99.070796,lunes,16
DERRAPADO,19.413143,-99.134885,lunes,18
ATROPELLADO,19.422404,-99.162223,martes,14
ATROPELLADO,19.37563,-99.096873,martes,15
ATROPELLADO,19.39796,-99.128925,martes,20
CHOQUE,19.478208,-99.175076,martes,0
CHOQUE,19.364467,-99.067717,martes,4
CHOQUE,19.386618,-99.065754,martes,14
CHOQUE,19.433696,-99.153107,martes,14
CHOQUE,19.40538,-99.070811,martes,16
CHOQUE,19.459224,-99.137754,martes,16
CHOQUE,19.253951,-99.056117,martes,18
CHOQUE,19.402767,-99.09766,martes,18
DERRAPADO,19.434612,-99.176578,martes,11
ATROPELLADO,19.473379,-99.20093,miércoles,8
ATROPELLADO,19.304312,-99.040145,miércoles,14
ATROPELLADO,19.41804,-99.073919,miércoles,17
CHOQUE,19.398671,-99.072368,miércoles,1
CHOQUE,19.307904,-99.067907,miércoles,2
CHOQUE,19.422382,-99.14002,miércoles,7
CHOQUE,19.348431,-99.145188,miércoles,11
CHOQUE,19.337674,-99.1227,miércoles,15
CHOQUE,19.400083,-99.211472,miércoles,16
CHOQUE,19.370075,-99.155048,miércoles,19
CHOQUE,19.335756,-99.038466,miércoles,21
DERRAPADO,19.420705,-99.207972,miércoles,12
DERRAPADO,19.329817,-99.285876,miércoles,14
DERRAPADO,19.385224,-99.157447,miércoles,20
ATROPELLADO,19.349199,-99.119693,jueves,8
ATROPELLADO,19.373162,-99.075129,jueves,12
ATROPELLADO,19.307903,-99.163681,jueves,16
CAIDA DE PASAJERO,19.341333,-99.199448,jueves,16
CHOQUE,19.518597,-99.163147,jueves,8
CHOQUE,19.427037,-99.188694,jueves,12
CHOQUE,19.396076,-99.159612,jueves,15
CHOQUE,19.37843,-99.06506,jueves,16
CHOQUE,19.519252,-99.156594,jueves,21
CHOQUE,19.345082,-99.167809,jueves,22
CHOQUE,19.35806,-99.163527,jueves,22
DERRAPADO,19.31746,-99.079569,jueves,1
DERRAPADO,19.360939,-99.197012,jueves,7
DERRAPADO,19.450972,-99.079021,jueves,9
DERRAPADO,19.442285,-99.140944,jueves,16
DERRAPADO,19.369314,-99.150056,jueves,21
VOLCADURA,19.167455,-98.996546,jueves,2
ATROPELLADO,19.426889,-99.202017,viernes,6
ATROPELLADO,19.379825,-99.095856,viernes,10
ATROPELLADO,19.343699,-99.189023,viernes,10
ATROPELLADO,19.442243,-99.21593,viernes,19
CAIDA DE PASAJERO,19.506358,-99.147032,viernes,17
CHOQUE,19.463752,-99.112202,viernes,4
CHOQUE,19.29255,-99.061678,viernes,6
CHOQUE,19.305182,-99.186151,viernes,8
CHOQUE,19.426713,-99.210159,viernes,8
CHOQUE,19.429918,-99.196952,viernes,9
CHOQUE,19.451693,-99.12675,viernes,9
CHOQUE,19.467776,-99.123739,viernes,14
CHOQUE,19.43046,-99.130176,viernes,14
CHOQUE,19.457481,-99.192402,viernes,16
CHOQUE,19.328067,-99.075214,viernes,19
DERRAPADO,19.534704,-99.148611,viernes,0
DERRAPADO,19.407758,-99.184295,viernes,7
DERRAPADO,19.386352,-99.247298,viernes,12
DERRAPADO,19.485714,-99.068279,viernes,16
DERRAPADO,19.373191,-99.177101,viernes,18
DERRAPADO,19.359727,-99.141534,viernes,23
DERRAPADO,19.438109,-99.118355,viernes,23
ATROPELLADO,19.35772,-99.121931,sábado,8
ATROPELLADO,19.351789,-99.016418,sábado,8
ATROPELLADO,19.373876,-99.136348,sábado,9
ATROPELLADO,19.493116,-99.200198,sábado,11
ATROPELLADO,19.429184,-99.125095,sábado,15
ATROPELLADO,19.349259,-99.083488,sábado,16
CAIDA DE PASAJERO,19.481541,-99.11832,sábado,21
CHOQUE,19.442429,-99.174395,sábado,4
CHOQUE,19.43378,-99.192516,sábado,10
CHOQUE,19.487737,-99.134005,sábado,11
CHOQUE,19.339091,-99.143049,sábado,14
CHOQUE,19.235288,-99.157404,sábado,21
DERRAPADO,19.302227,-99.194329,sábado,3
DERRAPADO,19.447741,-99.195735,sábado,5
DERRAPADO,19.390942,-99.0455183,sábado,15
DERRAPADO,19.379779,-99.117159,sábado,19
ATROPELLADO,19.437561,-99.139033,domingo,3
ATROPELLADO,19.450955,-99.202998,domingo,12
ATROPELLADO,19.269899,-99.235768,domingo,15
ATROPELLADO,19.380284,-99.243289,domingo,16
ATROPELLADO,19.444721,-99.143739,domingo,17
ATROPELLADO,19.356551,-99.259924,domingo,18
CHOQUE,19.377751,-99.149131,domingo,2
CHOQUE,19.373818,-99.002799,domingo,5
CHOQUE,19.37701,-99.138062,domingo,6
CHOQUE,19.372344,-99.215216,domingo,11
CHOQUE,19.2794,-99.212398,domingo,14
CHOQUE,19.241861,-99.054274,domingo,15
CHOQUE,19.31534,-99.078298,domingo,15
CHOQUE,19.320682,-99.087403,domingo,17
CHOQUE,19.285098,-99.175833,domingo,20
CHOQUE,19.383999,-99.147472,domingo,21
DERRAPADO,19.266383,-99.115651,domingo,3
DERRAPADO,19.365057,-99.177949,domingo,14
ATROPELLADO,19.260145,-99.104077,lunes,12
ATROPELLADO,19.377128,-99.067081,lunes,15
CAIDA DE CICLISTA,19.361846,-99.122452,lunes,16
CHOQUE,19.30505,-99.069904,lunes,8
CHOQUE,19.451122,-99.116742,lunes,8
CHOQUE,19.358456,-99.209267,lunes,8
CHOQUE,19.357654,-98.994425,lunes,9
CHOQUE,19.418698,-99.127414,lunes,9
CHOQUE,19.442609,-99.123075,lunes,10
CHOQUE,19.364988,-99.177841,lunes,11
CHOQUE,19.461688,-99.139992,lunes,16
CHOQUE,19.365879,-99.082365,lunes,20
DERRAPADO,19.43571,-99.125159,lunes,9
DERRAPADO,19.40843,-99.074849,lunes,10
DERRAPADO,19.305031,-99.150504,lunes,13
DERRAPADO,19.435537,-99.149087,lunes,15
DERRAPADO,19.380173,-99.232475,lunes,19
ATROPELLADO,19.364262,-99.082867,martes,22
CHOQUE,19.473334,-99.146206,martes,8
CHOQUE,19.433108,-99.142899,martes,10
CHOQUE,19.394579,-99.113387,martes,10
CHOQUE,19.257571,-99.110603,martes,10
CHOQUE,19.450272,-99.116953,martes,13
CHOQUE,19.405896,-99.113611,martes,13
CHOQUE,19.426116,-99.170504,martes,16
CHOQUE,19.328598,-99.134944,martes,16
CHOQUE,19.457828,-99.13791,martes,16
DERRAPADO,19.432836,-99.171555,martes,10
DERRAPADO,19.340251,-99.250685,martes,12
DERRAPADO,19.371413,-99.046014,martes,12
DERRAPADO,19.334962,-99.026129,martes,14
ATROPELLADO,19.428172,-99.123875,miércoles,6
ATROPELLADO,19.427465,-99.110449,miércoles,7
ATROPELLADO,19.487285,-99.208204,miércoles,13
CAIDA DE PASAJERO,19.437349,-99.147085,miércoles,9
CHOQUE,19.463812,-99.112172,miércoles,0
CHOQUE,19.438646,-99.210011,miércoles,9
CHOQUE,19.357107,-99.137782,miércoles,9
CHOQUE,19.257584,-99.110618,miércoles,10
CHOQUE,19.3257,-99.138628,miércoles,11
CHOQUE,19.350427,-99.145438,miércoles,12
CHOQUE,19.264622,-99.165724,miércoles,14
CHOQUE,19.385891,-99.160544,miércoles,18
CHOQUE,19.423577,-99.093923,miércoles,23
DERRAPADO,19.49593,-99.184902,miércoles,11
ATROPELLADO,19.461337,-99.105009,jueves,0
ATROPELLADO,19.372595,-99.164509,jueves,8
CHOQUE,19.423375,-99.102088,jueves,4
CHOQUE,19.451909,-99.097614,jueves,6
CHOQUE,19.419146,-99.068069,jueves,17
DERRAPADO,19.372785,-99.016905,jueves,6
DERRAPADO,19.1966,-99.143651,jueves,6
DERRAPADO,19.318903,-99.127716,jueves,6
DERRAPADO,19.329191,-99.04048,jueves,18
DERRAPADO,19.400546,-99.063487,jueves,19
VOLCADURA,19.432329,-99.208521,jueves,0
ATROPELLADO,19.456409,-99.144478,viernes,7
ATROPELLADO,19.339005,-99.068295,viernes,13
ATROPELLADO,19.437418,-99.146335,viernes,14
CAIDA DE PASAJERO,19.432166,-99.118884,viernes,16
CHOQUE,19.441656,-99.21104,viernes,8
CHOQUE,19.420823,-99.150204,viernes,9
CHOQUE,19.381758,-99.113055,viernes,13
CHOQUE,19.272568,-99.131793,viernes,15
CHOQUE,19.418554,-99.154313,viernes,16
CHOQUE,19.377247,-99.140392,viernes,20
DERRAPADO,19.394872,-99.180555,viernes,7
DERRAPADO,19.219281,-98.999412,viernes,10
DERRAPADO,19.371471,-99.103307,viernes,14
DERRAPADO,19.424459,-99.139717,viernes,18
DERRAPADO,19.390281,-99.250173,viernes,21
ATROPELLADO,19.425379,-99.170098,sábado,10
ATROPELLADO,19.336283,-99.227517,sábado,21
CHOQUE,19.493276,-99.145845,sábado,2
CHOQUE,19.443806,-99.090298,sábado,2
CHOQUE,19.456979,-99.127977,sábado,5
CHOQUE,19.327478,-99.082668,sábado,10
CHOQUE,19.454061,-99.151863,sábado,13
CHOQUE,19.469599,-99.177412,sábado,20
DERRAPADO,19.19309,-99.142366,sábado,2
DERRAPADO,19.415514,-99.165317,sábado,7
DERRAPADO,19.372718,-99.277555,sábado,21
DERRAPADO,19.301783,-99.194796,sábado,23
VOLCADURA,19.413754,-99.229496,sábado,10
CAIDA DE CICLISTA,19.326994,-99.282299,domingo,8
CHOQUE,19.50163,-99.117551,domingo,5
CHOQUE,19.413585,-99.188403,domingo,8
CHOQUE,19.410415,-99.19702,domingo,9
CHOQUE,19.474215,-99.181884,domingo,12
CHOQUE,19.502105,-99.081807,domingo,15
CHOQUE,19.394617,-99.073324,domingo,17
CHOQUE,19.434507,-99.196805,domingo,20
CHOQUE,19.380214,-99.153103,domingo,21
CHOQUE,19.381853,-99.029298,domingo,23
DERRAPADO,19.485604,-99.197002,domingo,16
DERRAPADO,19.458004,-99.123616,domingo,19
ATROPELLADO,19.408631,-99.090906,lunes,11
ATROPELLADO,19.385774,-99.176694,lunes,19
ATROPELLADO,19.295038,-99.175569,lunes,21
CHOQUE,19.380129,-99.122478,lunes,0
CHOQUE,19.361311,-99.151433,lunes,2
CHOQUE,19.296509,-99.251184,lunes,3
CHOQUE,19.520545,-99.154711,lunes,15
DERRAPADO,19.316067,-99.114749,lunes,7
DERRAPADO,19.36654,-99.040103,lunes,18
DERRAPADO,19.456349,-99.18057,lunes,20
ATROPELLADO,19.261237,-99.096212,martes,0
ATROPELLADO,19.313932,-99.147897,martes,8
ATROPELLADO,19.451393,-99.115452,martes,9
ATROPELLADO,19.383996,-99.147473,martes,12
ATROPELLADO,19.427788,-99.12167,martes,16
CAIDA DE PASAJERO,19.342719,-99.148804,martes,9
CHOQUE,19.416723,-99.090089,martes,9
CHOQUE,19.502438,-99.121409,martes,17
CHOQUE,19.42781,-99.202816,martes,17
DERRAPADO,19.459645,-99.162831,martes,9
DERRAPADO,19.371142,-99.144836,martes,18
DERRAPADO,19.404904,-99.162908,martes,19
ATROPELLADO,19.409863,-99.144308,miércoles,1
ATROPELLADO,19.356166,-99.300585,miércoles,7
ATROPELLADO,19.449862,-99.216867,miércoles,15
ATROPELLADO,19.506277,-99.177486,miércoles,16
ATROPELLADO,19.39204,-99.073891,miércoles,16
ATROPELLADO,19.425913,-99.128029,miércoles,18
ATROPELLADO,19.301509,-99.165544,miércoles,21
CHOQUE,19.295022,-99.176216,miércoles,7
CHOQUE,19.381603,-99.076545,miércoles,11
CHOQUE,19.453154,-99.131001,miércoles,14
CHOQUE,19.450827,-99.147612,miércoles,17
DERRAPADO,19.391865,-99.239099,miércoles,9
DERRAPADO,19.375917,-99.01954,miércoles,12
ATROPELLADO,19.487081,-99.167298,jueves,7
ATROPELLADO,19.400595,-99.074662,jueves,8
ATROPELLADO,19.44175,-99.124894,jueves,8
ATROPELLADO,19.360651,-99.185059,jueves,10
ATROPELLADO,19.266278,-99.135682,jueves,10
ATROPELLADO,19.415954,-99.088701,jueves,11
ATROPELLADO,19.337647,-99.122689,jueves,15
ATROPELLADO,19.423445,-99.177392,jueves,17
ATROPELLADO,19.393812,-99.051728,jueves,17
ATROPELLADO,19.400731,-99.183408,jueves,20
ATROPELLADO,19.405668,-99.177982,jueves,20
CAIDA DE PASAJERO,19.358256,-99.000924,jueves,11
CAIDA DE PASAJERO,19.461399,-99.105097,jueves,16
CHOQUE,19.3804,-99.076964,jueves,7
CHOQUE,19.380068,-99.08711,jueves,9
CHOQUE,19.398998,-99.162676,jueves,10
CHOQUE,19.469576,-99.171946,jueves,11
CHOQUE,19.409349,-99.185276,jueves,12
CHOQUE,19.290078,-99.151459,jueves,13
CHOQUE,19.357928,-99.172479,jueves,17
CHOQUE,19.4387,-99.1625,jueves,20
CHOQUE,19.416349,-99.148092,jueves,23
DERRAPADO,19.266038,-98.999265,jueves,12
DERRAPADO,19.360171,-99.03046,jueves,14
DERRAPADO,19.467093,-99.141271,jueves,15
DERRAPADO,19.499215,-99.15545,jueves,18
DERRAPADO,19.4268,-99.2057,jueves,23
ATROPELLADO,19.476653,-99.107272,viernes,6
ATROPELLADO,19.341081,-99.04296,viernes,7
ATROPELLADO,19.279054,-99.142407,viernes,15
ATROPELLADO,19.371895,-99.048386,viernes,16
ATROPELLADO,19.326563,-99.156829,viernes,22
CAIDA DE CICLISTA,19.256332,-99.015061,viernes,10
CHOQUE,19.372034,-99.103055,viernes,7
CHOQUE,19.409717,-99.089568,viernes,8
CHOQUE,19.471417,-99.166096,viernes,10
CHOQUE,19.400804,-99.179723,viernes,11
CHOQUE,19.474278,-99.181813,viernes,13
CHOQUE,19.405131,-99.166847,viernes,14
CHOQUE,19.408567,-99.172435,viernes,15
CHOQUE,19.320172,-99.1583353,viernes,16
CHOQUE,19.40656,-99.155271,viernes,21
CHOQUE,19.418035,-99.218134,viernes,23
CHOQUE,19.369339,-99.141856,viernes,23
DERRAPADO,19.427331,-99.205016,viernes,17
DERRAPADO,19.291393,-99.040995,viernes,22
DERRAPADO,19.451754,-99.143651,viernes,22
ATROPELLADO,19.344434,-99.282745,sábado,1
ATROPELLADO,19.476604,-99.084331,sábado,7
ATROPELLADO,19.423215,-99.122309,sábado,8
ATROPELLADO,19.425335,-99.146457,sábado,15
ATROPELLADO,19.433753,-99.182058,sábado,15
ATROPELLADO,19.45419,-99.057524,sábado,17
ATROPELLADO,19.385091,-99.189054,sábado,21
CAIDA DE PASAJERO,19.484387,-99.106016,sábado,13
CAIDA DE PASAJERO,19.32193,-99.124995,sábado,18
